,Temp_C
1999-03-24,5.938470174603175
1999-03-25,6.093593277777778
1999-03-26,6.248716380952382
1999-03-27,6.403839484126985
1999-03-28,6.558962587301588
1999-03-29,6.714085690476192
1999-03-30,6.869208793650794
1999-03-31,7.024331896825397
1999-04-01,9.015
1999-04-02,7.078952380952382
1999-04-03,7.23647231460412
1999-04-04,7.393992248255858
1999-04-05,7.551512181907596
1999-04-06,7.709032115559335
1999-04-07,7.866552049211073
1999-04-08,8.02407198286281
1999-04-09,8.18159191651455
1999-04-10,8.339111850166288
1999-04-11,8.496631783818026
1999-04-12,8.654151717469764
1999-04-13,8.811671651121504
1999-04-14,8.969191584773242
1999-04-15,9.12671151842498
1999-04-16,9.284231452076718
1999-04-17,9.441751385728455
1999-04-18,9.599271319380195
1999-04-19,9.756791253031933
1999-04-20,9.91431118668367
1999-04-21,10.07183112033541
1999-04-22,10.229351053987148
1999-04-23,10.386870987638886
1999-04-24,10.544390921290624
1999-04-25,10.701910854942362
1999-04-26,10.8594307885941
1999-04-27,11.01695072224584
1999-04-28,11.174470655897577
1999-04-29,11.331990589549317
1999-04-30,11.489510523201055
1999-05-01,14.23
1999-05-02,11.755209677419355
1999-05-03,11.948367166286522
1999-05-04,12.141524655153688
1999-05-05,12.334682144020855
1999-05-06,12.52783963288802
1999-05-07,12.720997121755186
1999-05-08,12.914154610622353
1999-05-09,13.10731209948952
1999-05-10,13.300469588356686
1999-05-11,13.493627077223852
1999-05-12,13.686784566091019
1999-05-13,13.879942054958185
1999-05-14,14.07309954382535
1999-05-15,14.266257032692517
1999-05-16,14.459414521559683
1999-05-17,14.65257201042685
1999-05-18,14.845729499294016
1999-05-19,15.038886988161181
1999-05-20,15.23204447702835
1999-05-21,15.425201965895514
1999-05-22,15.61835945476268
1999-05-23,15.811516943629847
1999-05-24,16.004674432497012
1999-05-25,16.19783192136418
1999-05-26,16.390989410231345
1999-05-27,16.584146899098513
1999-05-28,16.77730438796568
1999-05-29,16.970461876832843
1999-05-30,17.16361936570001
1999-05-31,17.35677685456718
1999-06-01,19.186
1999-06-02,17.465515625000002
1999-06-03,17.622711217836514
1999-06-04,17.77990681067303
1999-06-05,17.93710240350954
1999-06-06,18.094297996346054
1999-06-07,18.25149358918257
1999-06-08,18.40868918201908
1999-06-09,18.565884774855594
1999-06-10,18.723080367692106
1999-06-11,18.88027596052862
1999-06-12,19.037471553365133
1999-06-13,19.194667146201645
1999-06-14,19.35186273903816
1999-06-15,19.509058331874673
1999-06-16,19.666253924711185
1999-06-17,19.8234495175477
1999-06-18,19.980645110384213
1999-06-19,20.137840703220725
1999-06-20,20.29503629605724
1999-06-21,20.452231888893753
1999-06-22,20.609427481730265
1999-06-23,20.76662307456678
1999-06-24,20.923818667403292
1999-06-25,21.081014260239805
1999-06-26,21.23820985307632
1999-06-27,21.395405445912832
1999-06-28,21.552601038749344
1999-06-29,21.70979663158586
1999-06-30,21.866992224422372
1999-07-01,24.789
1999-07-02,21.890619047619047
1999-07-03,21.909028192732254
1999-07-04,21.92743733784546
1999-07-05,21.945846482958665
1999-07-06,21.96425562807187
1999-07-07,21.98266477318508
1999-07-08,22.001073918298285
1999-07-09,22.01948306341149
1999-07-10,22.037892208524696
1999-07-11,22.056301353637902
1999-07-12,22.07471049875111
1999-07-13,22.093119643864313
1999-07-14,22.11152878897752
1999-07-15,22.129937934090727
1999-07-16,22.148347079203933
1999-07-17,22.16675622431714
1999-07-18,22.185165369430344
1999-07-19,22.20357451454355
1999-07-20,22.221983659656757
1999-07-21,22.240392804769964
1999-07-22,22.258801949883168
1999-07-23,22.277211094996375
1999-07-24,22.29562024010958
1999-07-25,22.31402938522279
1999-07-26,22.332438530335992
1999-07-27,22.3508476754492
1999-07-28,22.369256820562406
1999-07-29,22.387665965675613
1999-07-30,22.406075110788816
1999-07-31,22.424484255902023
1999-08-01,21.988000000000003
1999-08-02,22.245428571428572
1999-08-03,22.124740918880114
1999-08-04,22.00405326633166
1999-08-05,21.8833656137832
1999-08-06,21.762677961234747
1999-08-07,21.64199030868629
1999-08-08,21.521302656137834
1999-08-09,21.400615003589376
1999-08-10,21.279927351040918
1999-08-11,21.159239698492463
1999-08-12,21.038552045944005
1999-08-13,20.91786439339555
1999-08-14,20.797176740847092
1999-08-15,20.676489088298638
1999-08-16,20.55580143575018
1999-08-17,20.43511378320172
1999-08-18,20.314426130653267
1999-08-19,20.19373847810481
1999-08-20,20.073050825556354
1999-08-21,19.952363173007896
1999-08-22,19.83167552045944
1999-08-23,19.710987867910983
1999-08-24,19.590300215362525
1999-08-25,19.46961256281407
1999-08-26,19.348924910265612
1999-08-27,19.228237257717158
1999-08-28,19.1075496051687
1999-08-29,18.986861952620245
1999-08-30,18.866174300071787
1999-08-31,18.745486647523332
1999-09-01,18.975
1999-09-02,18.287253968253967
1999-09-03,18.083728321213542
1999-09-04,17.880202674173116
1999-09-05,17.67667702713269
1999-09-06,17.473151380092265
1999-09-07,17.26962573305184
1999-09-08,17.066100086011417
1999-09-09,16.86257443897099
1999-09-10,16.659048791930566
1999-09-11,16.45552314489014
1999-09-12,16.251997497849715
1999-09-13,16.04847185080929
1999-09-14,15.844946203768863
1999-09-15,15.641420556728438
1999-09-16,15.437894909688012
1999-09-17,15.234369262647586
1999-09-18,15.030843615607163
1999-09-19,14.827317968566737
1999-09-20,14.623792321526311
1999-09-21,14.420266674485886
1999-09-22,14.216741027445462
1999-09-23,14.013215380405036
1999-09-24,13.80968973336461
1999-09-25,13.606164086324185
1999-09-26,13.40263843928376
1999-09-27,13.199112792243334
1999-09-28,12.995587145202908
1999-09-29,12.792061498162482
1999-09-30,12.588535851122058
1999-10-01,12.913
1999-10-02,12.06603125
1999-10-03,11.881314303087986
1999-10-04,11.696597356175973
1999-10-05,11.51188040926396
1999-10-06,11.327163462351946
1999-10-07,11.142446515439932
1999-10-08,10.957729568527919
1999-10-09,10.773012621615905
1999-10-10,10.588295674703891
1999-10-11,10.403578727791878
1999-10-12,10.218861780879864
1999-10-13,10.03414483396785
1999-10-14,9.849427887055837
1999-10-15,9.664710940143824
1999-10-16,9.47999399323181
1999-10-17,9.295277046319796
1999-10-18,9.110560099407783
1999-10-19,8.92584315249577
1999-10-20,8.741126205583756
1999-10-21,8.556409258671742
1999-10-22,8.371692311759729
1999-10-23,8.186975364847715
1999-10-24,8.002258417935703
1999-10-25,7.817541471023689
1999-10-26,7.632824524111675
1999-10-27,7.448107577199662
1999-10-28,7.263390630287648
1999-10-29,7.0786736833756345
1999-10-30,6.893956736463621
1999-10-31,6.709239789551607
1999-11-01,10.435
1999-11-02,6.296562499999999
1999-11-03,6.121251741553465
1999-11-04,5.945940983106931
1999-11-05,5.770630224660397
1999-11-06,5.595319466213862
1999-11-07,5.420008707767328
1999-11-08,5.244697949320794
1999-11-09,5.069387190874259
1999-11-10,4.894076432427725
1999-11-11,4.71876567398119
1999-11-12,4.543454915534657
1999-11-13,4.368144157088122
1999-11-14,4.1928333986415876
1999-11-15,4.017522640195054
1999-11-16,3.8422118817485194
1999-11-17,3.666901123301985
1999-11-18,3.4915903648554507
1999-11-19,3.3162796064089166
1999-11-20,3.140968847962382
1999-11-21,2.965658089515848
1999-11-22,2.7903473310693134
1999-11-23,2.6150365726227793
1999-11-24,2.439725814176245
1999-11-25,2.2644150557297102
1999-11-26,2.0891042972831766
1999-11-27,1.913793538836642
1999-11-28,1.7384827803901075
1999-11-29,1.5631720219435739
1999-11-30,1.3878612634970393
1999-12-01,2.9850000000000003
1999-12-02,0.759265625
1999-12-03,0.759265625
1999-12-04,0.759265625
1999-12-05,0.759265625
1999-12-06,0.759265625
1999-12-07,0.759265625
1999-12-08,0.759265625
1999-12-09,0.759265625
1999-12-10,0.759265625
1999-12-11,0.759265625
1999-12-12,0.759265625
1999-12-13,0.759265625
1999-12-14,0.759265625
1999-12-15,0.759265625
1999-12-16,0.759265625
1999-12-17,0.759265625
1999-12-18,0.759265625
1999-12-19,0.759265625
1999-12-20,0.759265625
1999-12-21,0.759265625
1999-12-22,0.759265625
1999-12-23,0.759265625
1999-12-24,0.759265625
1999-12-25,0.759265625
1999-12-26,0.759265625
1999-12-27,0.759265625
1999-12-28,0.759265625
1999-12-29,0.759265625
1999-12-30,0.759265625
1999-12-31,0.759265625
2000-01-01,0.1369999999999999
2000-01-02,-0.8533819648093841
2000-01-03,-0.8277184750733138
2000-01-04,-0.8020549853372433
2000-01-05,-0.7763914956011729
2000-01-06,-0.7507280058651026
2000-01-07,-0.7250645161290322
2000-01-08,-0.6994010263929618
2000-01-09,-0.6737375366568914
2000-01-10,-0.648074046920821
2000-01-11,-0.6224105571847507
2000-01-12,-0.5967470674486803
2000-01-13,-0.57108357771261
2000-01-14,-0.5454200879765395
2000-01-15,-0.5197565982404692
2000-01-16,-0.49409310850439875
2000-01-17,-0.4684296187683284
2000-01-18,-0.44276612903225804
2000-01-19,-0.4171026392961876
2000-01-20,-0.39143914956011727
2000-01-21,-0.3657756598240469
2000-01-22,-0.34011217008797645
2000-01-23,-0.3144486803519061
2000-01-24,-0.28878519061583574
2000-01-25,-0.2631217008797654
2000-01-26,-0.23745821114369503
2000-01-27,-0.21179472140762456
2000-01-28,-0.1861312316715542
2000-01-29,-0.16046774193548385
2000-01-30,-0.1348042521994135
2000-01-31,-0.10914076246334303
2000-02-01,4.083
2000-02-02,0.03559272226529692
2000-02-03,0.1546627172578665
2000-02-04,0.27373271225043616
2000-02-05,0.39280270724300576
2000-02-06,0.5118727022355753
2000-02-07,0.630942697228145
2000-02-08,0.7500126922207145
2000-02-09,0.8690826872132842
2000-02-10,0.9881526822058538
2000-02-11,1.1072226771984233
2000-02-12,1.2262926721909928
2000-02-13,1.3453626671835626
2000-02-14,1.464432662176132
2000-02-15,1.5835026571687016
2000-02-16,1.7025726521612714
2000-02-17,1.821642647153841
2000-02-18,1.9407126421464105
2000-02-19,2.0597826371389805
2000-02-20,2.17885263213155
2000-02-21,2.2979226271241195
2000-02-22,2.4169926221166893
2000-02-23,2.5360626171092586
2000-02-24,2.6551326121018284
2000-02-25,2.774202607094398
2000-02-26,2.8932726020869675
2000-02-27,3.012342597079537
2000-02-28,3.131412592072107
2000-02-29,3.2504825870646763
2000-03-01,8.274000000000001
2000-03-02,2.680885007936508
2000-03-03,2.836008111111111
2000-03-04,2.9911312142857143
2000-03-05,3.1462543174603175
2000-03-06,3.3013774206349207
2000-03-07,3.456500523809524
2000-03-08,3.611623626984127
2000-03-09,3.7667467301587303
2000-03-10,3.9218698333333335
2000-03-11,4.076992936507937
2000-03-12,4.2321160396825395
2000-03-13,4.387239142857143
2000-03-14,4.542362246031747
2000-03-15,4.6974853492063495
2000-03-16,4.852608452380952
2000-03-17,5.007731555555556
2000-03-18,5.16285465873016
2000-03-19,5.317977761904762
2000-03-20,5.473100865079365
2000-03-21,5.628223968253969
2000-03-22,5.783347071428572
2000-03-23,5.938470174603175
2000-03-24,6.093593277777778
2000-03-25,6.248716380952382
2000-03-26,6.403839484126985
2000-03-27,6.558962587301588
2000-03-28,6.714085690476192
2000-03-29,6.869208793650794
2000-03-30,7.024331896825397
2000-03-31,7.179455000000001
2000-04-01,7.615
2000-04-02,7.23647231460412
2000-04-03,7.393992248255858
2000-04-04,7.551512181907596
2000-04-05,7.709032115559335
2000-04-06,7.866552049211073
2000-04-07,8.02407198286281
2000-04-08,8.18159191651455
2000-04-09,8.339111850166288
2000-04-10,8.496631783818026
2000-04-11,8.654151717469764
2000-04-12,8.811671651121504
2000-04-13,8.969191584773242
2000-04-14,9.12671151842498
2000-04-15,9.284231452076718
2000-04-16,9.441751385728455
2000-04-17,9.599271319380195
2000-04-18,9.756791253031933
2000-04-19,9.91431118668367
2000-04-20,10.07183112033541
2000-04-21,10.229351053987148
2000-04-22,10.386870987638886
2000-04-23,10.544390921290624
2000-04-24,10.701910854942362
2000-04-25,10.8594307885941
2000-04-26,11.01695072224584
2000-04-27,11.174470655897577
2000-04-28,11.331990589549317
2000-04-29,11.489510523201055
2000-04-30,11.647030456852793
2000-05-01,13.867
2000-05-02,11.948367166286522
2000-05-03,12.141524655153688
2000-05-04,12.334682144020855
2000-05-05,12.52783963288802
2000-05-06,12.720997121755186
2000-05-07,12.914154610622353
2000-05-08,13.10731209948952
2000-05-09,13.300469588356686
2000-05-10,13.493627077223852
2000-05-11,13.686784566091019
2000-05-12,13.879942054958185
2000-05-13,14.07309954382535
2000-05-14,14.266257032692517
2000-05-15,14.459414521559683
2000-05-16,14.65257201042685
2000-05-17,14.845729499294016
2000-05-18,15.038886988161181
2000-05-19,15.23204447702835
2000-05-20,15.425201965895514
2000-05-21,15.61835945476268
2000-05-22,15.811516943629847
2000-05-23,16.004674432497012
2000-05-24,16.19783192136418
2000-05-25,16.390989410231345
2000-05-26,16.584146899098513
2000-05-27,16.77730438796568
2000-05-28,16.970461876832843
2000-05-29,17.16361936570001
2000-05-30,17.35677685456718
2000-05-31,17.549934343434344
2000-06-01,17.939
2000-06-02,17.622711217836514
2000-06-03,17.77990681067303
2000-06-04,17.93710240350954
2000-06-05,18.094297996346054
2000-06-06,18.25149358918257
2000-06-07,18.40868918201908
2000-06-08,18.565884774855594
2000-06-09,18.723080367692106
2000-06-10,18.88027596052862
2000-06-11,19.037471553365133
2000-06-12,19.194667146201645
2000-06-13,19.35186273903816
2000-06-14,19.509058331874673
2000-06-15,19.666253924711185
2000-06-16,19.8234495175477
2000-06-17,19.980645110384213
2000-06-18,20.137840703220725
2000-06-19,20.29503629605724
2000-06-20,20.452231888893753
2000-06-21,20.609427481730265
2000-06-22,20.76662307456678
2000-06-23,20.923818667403292
2000-06-24,21.081014260239805
2000-06-25,21.23820985307632
2000-06-26,21.395405445912832
2000-06-27,21.552601038749344
2000-06-28,21.70979663158586
2000-06-29,21.866992224422372
2000-06-30,22.024187817258884
2000-07-01,21.087
2000-07-02,21.909028192732254
2000-07-03,21.92743733784546
2000-07-04,21.945846482958665
2000-07-05,21.96425562807187
2000-07-06,21.98266477318508
2000-07-07,22.001073918298285
2000-07-08,22.01948306341149
2000-07-09,22.037892208524696
2000-07-10,22.056301353637902
2000-07-11,22.07471049875111
2000-07-12,22.093119643864313
2000-07-13,22.11152878897752
2000-07-14,22.129937934090727
2000-07-15,22.148347079203933
2000-07-16,22.16675622431714
2000-07-17,22.185165369430344
2000-07-18,22.20357451454355
2000-07-19,22.221983659656757
2000-07-20,22.240392804769964
2000-07-21,22.258801949883168
2000-07-22,22.277211094996375
2000-07-23,22.29562024010958
2000-07-24,22.31402938522279
2000-07-25,22.332438530335992
2000-07-26,22.3508476754492
2000-07-27,22.369256820562406
2000-07-28,22.387665965675613
2000-07-29,22.406075110788816
2000-07-30,22.424484255902023
2000-07-31,22.44289340101523
2000-08-01,22.84
2000-08-02,22.124740918880114
2000-08-03,22.00405326633166
2000-08-04,21.8833656137832
2000-08-05,21.762677961234747
2000-08-06,21.64199030868629
2000-08-07,21.521302656137834
2000-08-08,21.400615003589376
2000-08-09,21.279927351040918
2000-08-10,21.159239698492463
2000-08-11,21.038552045944005
2000-08-12,20.91786439339555
2000-08-13,20.797176740847092
2000-08-14,20.676489088298638
2000-08-15,20.55580143575018
2000-08-16,20.43511378320172
2000-08-17,20.314426130653267
2000-08-18,20.19373847810481
2000-08-19,20.073050825556354
2000-08-20,19.952363173007896
2000-08-21,19.83167552045944
2000-08-22,19.710987867910983
2000-08-23,19.590300215362525
2000-08-24,19.46961256281407
2000-08-25,19.348924910265612
2000-08-26,19.228237257717158
2000-08-27,19.1075496051687
2000-08-28,18.986861952620245
2000-08-29,18.866174300071787
2000-08-30,18.745486647523332
2000-08-31,18.624798994974874
2000-09-01,19.061
2000-09-02,18.083728321213542
2000-09-03,17.880202674173116
2000-09-04,17.67667702713269
2000-09-05,17.473151380092265
2000-09-06,17.26962573305184
2000-09-07,17.066100086011417
2000-09-08,16.86257443897099
2000-09-09,16.659048791930566
2000-09-10,16.45552314489014
2000-09-11,16.251997497849715
2000-09-12,16.04847185080929
2000-09-13,15.844946203768863
2000-09-14,15.641420556728438
2000-09-15,15.437894909688012
2000-09-16,15.234369262647586
2000-09-17,15.030843615607163
2000-09-18,14.827317968566737
2000-09-19,14.623792321526311
2000-09-20,14.420266674485886
2000-09-21,14.216741027445462
2000-09-22,14.013215380405036
2000-09-23,13.80968973336461
2000-09-24,13.606164086324185
2000-09-25,13.40263843928376
2000-09-26,13.199112792243334
2000-09-27,12.995587145202908
2000-09-28,12.792061498162482
2000-09-29,12.588535851122058
2000-09-30,12.385010204081633
2000-10-01,15.11
2000-10-02,11.881314303087986
2000-10-03,11.696597356175973
2000-10-04,11.51188040926396
2000-10-05,11.327163462351946
2000-10-06,11.142446515439932
2000-10-07,10.957729568527919
2000-10-08,10.773012621615905
2000-10-09,10.588295674703891
2000-10-10,10.403578727791878
2000-10-11,10.218861780879864
2000-10-12,10.03414483396785
2000-10-13,9.849427887055837
2000-10-14,9.664710940143824
2000-10-15,9.47999399323181
2000-10-16,9.295277046319796
2000-10-17,9.110560099407783
2000-10-18,8.92584315249577
2000-10-19,8.741126205583756
2000-10-20,8.556409258671742
