,Temp_C
2011-04-20,9.91431118668367
2011-04-21,10.07183112033541
2011-04-22,10.229351053987148
2011-04-23,10.386870987638886
2011-04-24,10.544390921290624
2011-04-25,10.701910854942362
2011-04-26,10.8594307885941
2011-04-27,11.01695072224584
2011-04-28,11.174470655897577
2011-04-29,11.331990589549317
2011-04-30,11.489510523201055
2011-05-01,12.133
2011-05-02,11.755209677419355
2011-05-03,11.948367166286522
2011-05-04,12.141524655153688
2011-05-05,12.334682144020855
2011-05-06,12.52783963288802
2011-05-07,12.720997121755186
2011-05-08,12.914154610622353
2011-05-09,13.10731209948952
2011-05-10,13.300469588356686
2011-05-11,13.493627077223852
2011-05-12,13.686784566091019
2011-05-13,13.879942054958185
2011-05-14,14.07309954382535
2011-05-15,14.266257032692517
2011-05-16,14.459414521559683
2011-05-17,14.65257201042685
2011-05-18,14.845729499294016
2011-05-19,15.038886988161181
2011-05-20,15.23204447702835
2011-05-21,15.425201965895514
2011-05-22,15.61835945476268
2011-05-23,15.811516943629847
2011-05-24,16.004674432497012
2011-05-25,16.19783192136418
2011-05-26,16.390989410231345
2011-05-27,16.584146899098513
2011-05-28,16.77730438796568
2011-05-29,16.970461876832843
2011-05-30,17.16361936570001
2011-05-31,17.35677685456718
2011-06-01,18.011
2011-06-02,17.465515625000002
2011-06-03,17.622711217836514
2011-06-04,17.77990681067303
2011-06-05,17.93710240350954
2011-06-06,18.094297996346054
2011-06-07,18.25149358918257
2011-06-08,18.40868918201908
2011-06-09,18.565884774855594
2011-06-10,18.723080367692106
2011-06-11,18.88027596052862
2011-06-12,19.037471553365133
2011-06-13,19.194667146201645
2011-06-14,19.35186273903816
2011-06-15,19.509058331874673
2011-06-16,19.666253924711185
2011-06-17,19.8234495175477
2011-06-18,19.980645110384213
2011-06-19,20.137840703220725
2011-06-20,20.29503629605724
2011-06-21,20.452231888893753
2011-06-22,20.609427481730265
2011-06-23,20.76662307456678
2011-06-24,20.923818667403292
2011-06-25,21.081014260239805
2011-06-26,21.23820985307632
2011-06-27,21.395405445912832
2011-06-28,21.552601038749344
2011-06-29,21.70979663158586
2011-06-30,21.866992224422372
2011-07-01,24.412
2011-07-02,21.890619047619047
2011-07-03,21.909028192732254
2011-07-04,21.92743733784546
2011-07-05,21.945846482958665
2011-07-06,21.96425562807187
2011-07-07,21.98266477318508
2011-07-08,22.001073918298285
2011-07-09,22.01948306341149
2011-07-10,22.037892208524696
2011-07-11,22.056301353637902
2011-07-12,22.07471049875111
2011-07-13,22.093119643864313
2011-07-14,22.11152878897752
2011-07-15,22.129937934090727
2011-07-16,22.148347079203933
2011-07-17,22.16675622431714
2011-07-18,22.185165369430344
2011-07-19,22.20357451454355
2011-07-20,22.221983659656757
2011-07-21,22.240392804769964
2011-07-22,22.258801949883168
2011-07-23,22.277211094996375
2011-07-24,22.29562024010958
2011-07-25,22.31402938522279
2011-07-26,22.332438530335992
2011-07-27,22.3508476754492
2011-07-28,22.369256820562406
2011-07-29,22.387665965675613
2011-07-30,22.406075110788816
2011-07-31,22.424484255902023
2011-08-01,23.414
2011-08-02,22.245428571428572
2011-08-03,22.124740918880114
2011-08-04,22.00405326633166
2011-08-05,21.8833656137832
2011-08-06,21.762677961234747
2011-08-07,21.64199030868629
2011-08-08,21.521302656137834
2011-08-09,21.400615003589376
2011-08-10,21.279927351040918
2011-08-11,21.159239698492463
2011-08-12,21.038552045944005
2011-08-13,20.91786439339555
2011-08-14,20.797176740847092
2011-08-15,20.676489088298638
2011-08-16,20.55580143575018
2011-08-17,20.43511378320172
2011-08-18,20.314426130653267
2011-08-19,20.19373847810481
2011-08-20,20.073050825556354
2011-08-21,19.952363173007896
2011-08-22,19.83167552045944
2011-08-23,19.710987867910983
2011-08-24,19.590300215362525
2011-08-25,19.46961256281407
2011-08-26,19.348924910265612
2011-08-27,19.228237257717158
2011-08-28,19.1075496051687
2011-08-29,18.986861952620245
2011-08-30,18.866174300071787
2011-08-31,18.745486647523332
2011-09-01,18.331
2011-09-02,18.287253968253967
2011-09-03,18.083728321213542
2011-09-04,17.880202674173116
2011-09-05,17.67667702713269
2011-09-06,17.473151380092265
2011-09-07,17.26962573305184
2011-09-08,17.066100086011417
2011-09-09,16.86257443897099
2011-09-10,16.659048791930566
2011-09-11,16.45552314489014
2011-09-12,16.251997497849715
2011-09-13,16.04847185080929
2011-09-14,15.844946203768863
2011-09-15,15.641420556728438
2011-09-16,15.437894909688012
2011-09-17,15.234369262647586
2011-09-18,15.030843615607163
2011-09-19,14.827317968566737
2011-09-20,14.623792321526311
2011-09-21,14.420266674485886
2011-09-22,14.216741027445462
2011-09-23,14.013215380405036
2011-09-24,13.80968973336461
2011-09-25,13.606164086324185
2011-09-26,13.40263843928376
2011-09-27,13.199112792243334
2011-09-28,12.995587145202908
2011-09-29,12.792061498162482
2011-09-30,12.588535851122058
2011-10-01,13.837
2011-10-02,12.06603125
2011-10-03,11.881314303087986
2011-10-04,11.696597356175973
2011-10-05,11.51188040926396
2011-10-06,11.327163462351946
2011-10-07,11.142446515439932
2011-10-08,10.957729568527919
2011-10-09,10.773012621615905
2011-10-10,10.588295674703891
2011-10-11,10.403578727791878
2011-10-12,10.218861780879864
2011-10-13,10.03414483396785
2011-10-14,9.849427887055837
2011-10-15,9.664710940143824
2011-10-16,9.47999399323181
2011-10-17,9.295277046319796
2011-10-18,9.110560099407783
2011-10-19,8.92584315249577
2011-10-20,8.741126205583756
2011-10-21,8.556409258671742
2011-10-22,8.371692311759729
2011-10-23,8.186975364847715
2011-10-24,8.002258417935703
2011-10-25,7.817541471023689
2011-10-26,7.632824524111675
2011-10-27,7.448107577199662
2011-10-28,7.263390630287648
2011-10-29,7.0786736833756345
2011-10-30,6.893956736463621
2011-10-31,6.709239789551607
2011-11-01,9.555
2011-11-02,6.296562499999999
2011-11-03,6.121251741553465
2011-11-04,5.945940983106931
2011-11-05,5.770630224660397
2011-11-06,5.595319466213862
2011-11-07,5.420008707767328
2011-11-08,5.244697949320794
2011-11-09,5.069387190874259
2011-11-10,4.894076432427725
2011-11-11,4.71876567398119
2011-11-12,4.543454915534657
2011-11-13,4.368144157088122
2011-11-14,4.1928333986415876
2011-11-15,4.017522640195054
2011-11-16,3.8422118817485194
2011-11-17,3.666901123301985
2011-11-18,3.4915903648554507
2011-11-19,3.3162796064089166
2011-11-20,3.140968847962382
2011-11-21,2.965658089515848
2011-11-22,2.7903473310693134
2011-11-23,2.6150365726227793
2011-11-24,2.439725814176245
2011-11-25,2.2644150557297102
2011-11-26,2.0891042972831766
2011-11-27,1.913793538836642
2011-11-28,1.7384827803901075
2011-11-29,1.5631720219435739
2011-11-30,1.3878612634970393
2011-12-01,5.327000000000001
2011-12-02,0.759265625
2011-12-03,0.759265625
2011-12-04,0.759265625
2011-12-05,0.759265625
2011-12-06,0.759265625
2011-12-07,0.759265625
2011-12-08,0.759265625
2011-12-09,0.759265625
2011-12-10,0.759265625
2011-12-11,0.759265625
2011-12-12,0.759265625
2011-12-13,0.759265625
2011-12-14,0.759265625
2011-12-15,0.759265625
2011-12-16,0.759265625
2011-12-17,0.759265625
2011-12-18,0.759265625
2011-12-19,0.759265625
2011-12-20,0.759265625
2011-12-21,0.759265625
2011-12-22,0.759265625
2011-12-23,0.759265625
2011-12-24,0.759265625
2011-12-25,0.759265625
2011-12-26,0.759265625
2011-12-27,0.759265625
2011-12-28,0.759265625
2011-12-29,0.759265625
2011-12-30,0.759265625
2011-12-31,0.759265625
2012-01-01,2.6700000000000004
2012-01-02,-0.8533819648093841
2012-01-03,-0.8277184750733138
2012-01-04,-0.8020549853372433
2012-01-05,-0.7763914956011729
2012-01-06,-0.7507280058651026
2012-01-07,-0.7250645161290322
2012-01-08,-0.6994010263929618
2012-01-09,-0.6737375366568914
2012-01-10,-0.648074046920821
2012-01-11,-0.6224105571847507
2012-01-12,-0.5967470674486803
2012-01-13,-0.57108357771261
2012-01-14,-0.5454200879765395
2012-01-15,-0.5197565982404692
2012-01-16,-0.49409310850439875
2012-01-17,-0.4684296187683284
2012-01-18,-0.44276612903225804
2012-01-19,-0.4171026392961876
2012-01-20,-0.39143914956011727
2012-01-21,-0.3657756598240469
2012-01-22,-0.34011217008797645
2012-01-23,-0.3144486803519061
2012-01-24,-0.28878519061583574
2012-01-25,-0.2631217008797654
2012-01-26,-0.23745821114369503
2012-01-27,-0.21179472140762456
2012-01-28,-0.1861312316715542
2012-01-29,-0.16046774193548385
2012-01-30,-0.1348042521994135
2012-01-31,-0.10914076246334303
2012-02-01,3.698
2012-02-02,0.03559272226529692
2012-02-03,0.1546627172578665
2012-02-04,0.27373271225043616
2012-02-05,0.39280270724300576
2012-02-06,0.5118727022355753
2012-02-07,0.630942697228145
2012-02-08,0.7500126922207145
2012-02-09,0.8690826872132842
2012-02-10,0.9881526822058538
2012-02-11,1.1072226771984233
2012-02-12,1.2262926721909928
2012-02-13,1.3453626671835626
2012-02-14,1.464432662176132
2012-02-15,1.5835026571687016
2012-02-16,1.7025726521612714
2012-02-17,1.821642647153841
2012-02-18,1.9407126421464105
2012-02-19,2.0597826371389805
2012-02-20,2.17885263213155
2012-02-21,2.2979226271241195
2012-02-22,2.4169926221166893
2012-02-23,2.5360626171092586
2012-02-24,2.6551326121018284
2012-02-25,2.774202607094398
2012-02-26,2.8932726020869675
2012-02-27,3.012342597079537
2012-02-28,3.131412592072107
2012-02-29,3.2504825870646763
2012-03-01,12.145
2012-03-02,2.680885007936508
2012-03-03,2.836008111111111
2012-03-04,2.9911312142857143
2012-03-05,3.1462543174603175
2012-03-06,3.3013774206349207
2012-03-07,3.456500523809524
2012-03-08,3.611623626984127
2012-03-09,3.7667467301587303
2012-03-10,3.9218698333333335
2012-03-11,4.076992936507937
2012-03-12,4.2321160396825395
2012-03-13,4.387239142857143
2012-03-14,4.542362246031747
2012-03-15,4.6974853492063495
2012-03-16,4.852608452380952
2012-03-17,5.007731555555556
2012-03-18,5.16285465873016
2012-03-19,5.317977761904762
2012-03-20,5.473100865079365
2012-03-21,5.628223968253969
2012-03-22,5.783347071428572
2012-03-23,5.938470174603175
2012-03-24,6.093593277777778
2012-03-25,6.248716380952382
2012-03-26,6.403839484126985
2012-03-27,6.558962587301588
2012-03-28,6.714085690476192
2012-03-29,6.869208793650794
2012-03-30,7.024331896825397
2012-03-31,7.179455000000001
2012-04-01,8.383000000000001
2012-04-02,7.23647231460412
2012-04-03,7.393992248255858
2012-04-04,7.551512181907596
2012-04-05,7.709032115559335
2012-04-06,7.866552049211073
2012-04-07,8.02407198286281
2012-04-08,8.18159191651455
2012-04-09,8.339111850166288
2012-04-10,8.496631783818026
2012-04-11,8.654151717469764
2012-04-12,8.811671651121504
2012-04-13,8.969191584773242
2012-04-14,9.12671151842498
2012-04-15,9.284231452076718
2012-04-16,9.441751385728455
2012-04-17,9.599271319380195
2012-04-18,9.756791253031933
2012-04-19,9.91431118668367
2012-04-20,10.07183112033541
2012-04-21,10.229351053987148
2012-04-22,10.386870987638886
2012-04-23,10.544390921290624
2012-04-24,10.701910854942362
2012-04-25,10.8594307885941
2012-04-26,11.01695072224584
2012-04-27,11.174470655897577
2012-04-28,11.331990589549317
2012-04-29,11.489510523201055
2012-04-30,11.647030456852793
2012-05-01,14.956
2012-05-02,11.948367166286522
2012-05-03,12.141524655153688
2012-05-04,12.334682144020855
2012-05-05,12.52783963288802
2012-05-06,12.720997121755186
2012-05-07,12.914154610622353
2012-05-08,13.10731209948952
2012-05-09,13.300469588356686
2012-05-10,13.493627077223852
2012-05-11,13.686784566091019
2012-05-12,13.879942054958185
2012-05-13,14.07309954382535
2012-05-14,14.266257032692517
2012-05-15,14.459414521559683
2012-05-16,14.65257201042685
2012-05-17,14.845729499294016
2012-05-18,15.038886988161181
2012-05-19,15.23204447702835
2012-05-20,15.425201965895514
2012-05-21,15.61835945476268
2012-05-22,15.811516943629847
2012-05-23,16.004674432497012
2012-05-24,16.19783192136418
2012-05-25,16.390989410231345
2012-05-26,16.584146899098513
2012-05-27,16.77730438796568
2012-05-28,16.970461876832843
2012-05-29,17.16361936570001
2012-05-30,17.35677685456718
2012-05-31,17.549934343434344
2012-06-01,19.532
2012-06-02,17.622711217836514
2012-06-03,17.77990681067303
2012-06-04,17.93710240350954
2012-06-05,18.094297996346054
2012-06-06,18.25149358918257
2012-06-07,18.40868918201908
2012-06-08,18.565884774855594
2012-06-09,18.723080367692106
2012-06-10,18.88027596052862
2012-06-11,19.037471553365133
2012-06-12,19.194667146201645
2012-06-13,19.35186273903816
2012-06-14,19.509058331874673
2012-06-15,19.666253924711185
2012-06-16,19.8234495175477
2012-06-17,19.980645110384213
2012-06-18,20.137840703220725
2012-06-19,20.29503629605724
2012-06-20,20.452231888893753
2012-06-21,20.609427481730265
2012-06-22,20.76662307456678
2012-06-23,20.923818667403292
2012-06-24,21.081014260239805
2012-06-25,21.23820985307632
2012-06-26,21.395405445912832
2012-06-27,21.552601038749344
2012-06-28,21.70979663158586
2012-06-29,21.866992224422372
2012-06-30,22.024187817258884
2012-07-01,25.909
2012-07-02,21.909028192732254
2012-07-03,21.92743733784546
2012-07-04,21.945846482958665
2012-07-05,21.96425562807187
2012-07-06,21.98266477318508
2012-07-07,22.001073918298285
2012-07-08,22.01948306341149
2012-07-09,22.037892208524696
2012-07-10,22.056301353637902
2012-07-11,22.07471049875111
2012-07-12,22.093119643864313
2012-07-13,22.11152878897752
2012-07-14,22.129937934090727
2012-07-15,22.148347079203933
2012-07-16,22.16675622431714
2012-07-17,22.185165369430344
2012-07-18,22.20357451454355
2012-07-19,22.221983659656757
2012-07-20,22.240392804769964
2012-07-21,22.258801949883168
2012-07-22,22.277211094996375
2012-07-23,22.29562024010958
2012-07-24,22.31402938522279
2012-07-25,22.332438530335992
2012-07-26,22.3508476754492
2012-07-27,22.369256820562406
2012-07-28,22.387665965675613
2012-07-29,22.406075110788816
2012-07-30,22.424484255902023
2012-07-31,22.44289340101523
2012-08-01,22.778
2012-08-02,22.124740918880114
2012-08-03,22.00405326633166
2012-08-04,21.8833656137832
2012-08-05,21.762677961234747
2012-08-06,21.64199030868629
2012-08-07,21.521302656137834
2012-08-08,21.400615003589376
2012-08-09,21.279927351040918
2012-08-10,21.159239698492463
2012-08-11,21.038552045944005
2012-08-12,20.91786439339555
2012-08-13,20.797176740847092
2012-08-14,20.676489088298638
2012-08-15,20.55580143575018
2012-08-16,20.43511378320172
2012-08-17,20.314426130653267
2012-08-18,20.19373847810481
2012-08-19,20.073050825556354
2012-08-20,19.952363173007896
2012-08-21,19.83167552045944
2012-08-22,19.710987867910983
2012-08-23,19.590300215362525
2012-08-24,19.46961256281407
2012-08-25,19.348924910265612
2012-08-26,19.228237257717158
2012-08-27,19.1075496051687
2012-08-28,18.986861952620245
2012-08-29,18.866174300071787
2012-08-30,18.745486647523332
2012-08-31,18.624798994974874
2012-09-01,18.693
2012-09-02,18.083728321213542
2012-09-03,17.880202674173116
2012-09-04,17.67667702713269
2012-09-05,17.473151380092265
2012-09-06,17.26962573305184
2012-09-07,17.066100086011417
2012-09-08,16.86257443897099
2012-09-09,16.659048791930566
2012-09-10,16.45552314489014
2012-09-11,16.251997497849715
2012-09-12,16.04847185080929
2012-09-13,15.844946203768863
2012-09-14,15.641420556728438
2012-09-15,15.437894909688012
2012-09-16,15.234369262647586
2012-09-17,15.030843615607163
2012-09-18,14.827317968566737
2012-09-19,14.623792321526311
2012-09-20,14.420266674485886
2012-09-21,14.216741027445462
2012-09-22,14.013215380405036
2012-09-23,13.80968973336461
2012-09-24,13.606164086324185
2012-09-25,13.40263843928376
2012-09-26,13.199112792243334
2012-09-27,12.995587145202908
2012-09-28,12.792061498162482
2012-09-29,12.588535851122058
2012-09-30,12.385010204081633
2012-10-01,12.229
2012-10-02,11.881314303087986
2012-10-03,11.696597356175973
2012-10-04,11.51188040926396
2012-10-05,11.327163462351946
2012-10-06,11.142446515439932
2012-10-07,10.957729568527919
2012-10-08,10.773012621615905
2012-10-09,10.588295674703891
2012-10-10,10.403578727791878
2012-10-11,10.218861780879864
2012-10-12,10.03414483396785
2012-10-13,9.849427887055837
2012-10-14,9.664710940143824
2012-10-15,9.47999399323181
2012-10-16,9.295277046319796
2012-10-17,9.110560099407783
2012-10-18,8.92584315249577
2012-10-19,8.741126205583756
2012-10-20,8.556409258671742
2012-10-21,8.371692311759729
2012-10-22,8.186975364847715
2012-10-23,8.002258417935703
2012-10-24,7.817541471023689
2012-10-25,7.632824524111675
2012-10-26,7.448107577199662
2012-10-27,7.263390630287648
2012-10-28,7.0786736833756345
2012-10-29,6.893956736463621
2012-10-30,6.709239789551607
2012-10-31,6.524522842639594
2012-11-01,7.27
2012-11-02,6.121251741553465
2012-11-03,5.945940983106931
2012-11-04,5.770630224660397
2012-11-05,5.595319466213862
2012-11-06,5.420008707767328
2012-11-07,5.244697949320794
2012-11-08,5.069387190874259
2012-11-09,4.894076432427725
2012-11-10,4.71876567398119
2012-11-11,4.543454915534657
2012-11-12,4.368144157088122
2012-11-13,4.1928333986415876
2012-11-14,4.017522640195054
2012-11-15,3.8422118817485194
2012-11-16,3.666901123301985
2012-11-17,3.4915903648554507
2012-11-18,3.3162796064089166
2012-11-19,3.140968847962382
2012-11-20,2.965658089515848
2012-11-21,2.7903473310693134
2012-11-22,2.6150365726227793
2012-11-23,2.439725814176245
2012-11-24,2.2644150557297102
2012-11-25,2.0891042972831766
2012-11-26,1.913793538836642
2012-11-27,1.7384827803901075
2012-11-28,1.5631720219435739
2012-11-29,1.3878612634970393
2012-11-30,1.212550505050505
2012-12-01,5.5920000000000005
2012-12-02,0.759265625
2012-12-03,0.759265625
2012-12-04,0.759265625
2012-12-05,0.759265625
2012-12-06,0.759265625
2012-12-07,0.759265625
2012-12-08,0.759265625
2012-12-09,0.759265625
2012-12-10,0.759265625
2012-12-11,0.759265625
2012-12-12,0.759265625
2012-12-13,0.759265625
2012-12-14,0.759265625
2012-12-15,0.759265625
2012-12-16,0.759265625
2012-12-17,0.759265625
2012-12-18,0.759265625
2012-12-19,0.759265625
2012-12-20,0.759265625
2012-12-21,0.759265625
2012-12-22,0.759265625
2012-12-23,0.759265625
2012-12-24,0.759265625
2012-12-25,0.759265625
2012-12-26,0.759265625
2012-12-27,0.759265625
2012-12-28,0.759265625
2012-12-29,0.759265625
2012-12-30,0.759265625
2012-12-31,0.759265625
2013-01-01,1.056
2013-01-02,-0.8533819648093841
2013-01-03,-0.8277184750733138
2013-01-04,-0.8020549853372433
2013-01-05,-0.7763914956011729
2013-01-06,-0.7507280058651026
2013-01-07,-0.7250645161290322
2013-01-08,-0.6994010263929618
2013-01-09,-0.6737375366568914
2013-01-10,-0.648074046920821
2013-01-11,-0.6224105571847507
2013-01-12,-0.5967470674486803
2013-01-13,-0.57108357771261
2013-01-14,-0.5454200879765395
2013-01-15,-0.5197565982404692
2013-01-16,-0.49409310850439875
2013-01-17,-0.4684296187683284
2013-01-18,-0.44276612903225804
2013-01-19,-0.4171026392961876
2013-01-20,-0.39143914956011727
2013-01-21,-0.3657756598240469
2013-01-22,-0.34011217008797645
2013-01-23,-0.3144486803519061
2013-01-24,-0.28878519061583574
2013-01-25,-0.2631217008797654
2013-01-26,-0.23745821114369503
2013-01-27,-0.21179472140762456
2013-01-28,-0.1861312316715542
2013-01-29,-0.16046774193548385
2013-01-30,-0.1348042521994135
2013-01-31,-0.10914076246334303
2013-02-01,-0.509
2013-02-02,0.03559272226529692
2013-02-03,0.1546627172578665
2013-02-04,0.27373271225043616
2013-02-05,0.39280270724300576
2013-02-06,0.5118727022355753
2013-02-07,0.630942697228145
2013-02-08,0.7500126922207145
2013-02-09,0.8690826872132842
2013-02-10,0.9881526822058538
2013-02-11,1.1072226771984233
2013-02-12,1.2262926721909928
2013-02-13,1.3453626671835626
2013-02-14,1.464432662176132
2013-02-15,1.5835026571687016
2013-02-16,1.7025726521612714
2013-02-17,1.821642647153841
2013-02-18,1.9407126421464105
2013-02-19,2.0597826371389805
2013-02-20,2.17885263213155
2013-02-21,2.2979226271241195
2013-02-22,2.4169926221166893
2013-02-23,2.5360626171092586
2013-02-24,2.6551326121018284
2013-02-25,2.774202607094398
2013-02-26,2.8932726020869675
2013-02-27,3.012342597079537
2013-02-28,3.131412592072107
2013-03-01,1.3230000000000002
2013-03-02,2.5257619047619047
2013-03-03,2.680885007936508
2013-03-04,2.836008111111111
2013-03-05,2.9911312142857143
2013-03-06,3.1462543174603175
2013-03-07,3.3013774206349207
2013-03-08,3.456500523809524
2013-03-09,3.611623626984127
2013-03-10,3.7667467301587303
2013-03-11,3.9218698333333335
2013-03-12,4.076992936507937
2013-03-13,4.2321160396825395
2013-03-14,4.387239142857143
2013-03-15,4.542362246031747
2013-03-16,4.6974853492063495
2013-03-17,4.852608452380952
2013-03-18,5.007731555555556
2013-03-19,5.16285465873016
2013-03-20,5.317977761904762
2013-03-21,5.473100865079365
2013-03-22,5.628223968253969
2013-03-23,5.783347071428572
2013-03-24,5.938470174603175
2013-03-25,6.093593277777778
2013-03-26,6.248716380952382
2013-03-27,6.403839484126985
2013-03-28,6.558962587301588
2013-03-29,6.714085690476192
2013-03-30,6.869208793650794
2013-03-31,7.024331896825397
2013-04-01,6.644
2013-04-02,7.078952380952382
2013-04-03,7.23647231460412
2013-04-04,7.393992248255858
2013-04-05,7.551512181907596
2013-04-06,7.709032115559335
2013-04-07,7.866552049211073
2013-04-08,8.02407198286281
2013-04-09,8.18159191651455
2013-04-10,8.339111850166288
2013-04-11,8.496631783818026
2013-04-12,8.654151717469764
2013-04-13,8.811671651121504
2013-04-14,8.969191584773242
2013-04-15,9.12671151842498
2013-04-16,9.284231452076718
2013-04-17,9.441751385728455
2013-04-18,9.599271319380195
2013-04-19,9.756791253031933
2013-04-20,9.91431118668367
2013-04-21,10.07183112033541
2013-04-22,10.229351053987148
2013-04-23,10.386870987638886
2013-04-24,10.544390921290624
2013-04-25,10.701910854942362
2013-04-26,10.8594307885941
2013-04-27,11.01695072224584
2013-04-28,11.174470655897577
2013-04-29,11.331990589549317
2013-04-30,11.489510523201055
2013-05-01,13.734000000000002
2013-05-02,11.755209677419355
2013-05-03,11.948367166286522
2013-05-04,12.141524655153688
2013-05-05,12.334682144020855
2013-05-06,12.52783963288802
2013-05-07,12.720997121755186
2013-05-08,12.914154610622353
2013-05-09,13.10731209948952
2013-05-10,13.300469588356686
2013-05-11,13.493627077223852
2013-05-12,13.686784566091019
2013-05-13,13.879942054958185
2013-05-14,14.07309954382535
2013-05-15,14.266257032692517
2013-05-16,14.459414521559683
2013-05-17,14.65257201042685
2013-05-18,14.845729499294016
2013-05-19,15.038886988161181
2013-05-20,15.23204447702835
2013-05-21,15.425201965895514
2013-05-22,15.61835945476268
2013-05-23,15.811516943629847
2013-05-24,16.004674432497012
2013-05-25,16.19783192136418
2013-05-26,16.390989410231345
2013-05-27,16.584146899098513
2013-05-28,16.77730438796568
2013-05-29,16.970461876832843
2013-05-30,17.16361936570001
2013-05-31,17.35677685456718
2013-06-01,17.913
2013-06-02,17.465515625000002
2013-06-03,17.622711217836514
2013-06-04,17.77990681067303
2013-06-05,17.93710240350954
2013-06-06,18.094297996346054
2013-06-07,18.25149358918257
2013-06-08,18.40868918201908
2013-06-09,18.565884774855594
2013-06-10,18.723080367692106
2013-06-11,18.88027596052862
2013-06-12,19.037471553365133
2013-06-13,19.194667146201645
2013-06-14,19.35186273903816
2013-06-15,19.509058331874673
2013-06-16,19.666253924711185
2013-06-17,19.8234495175477
2013-06-18,19.980645110384213
2013-06-19,20.137840703220725
2013-06-20,20.29503629605724
2013-06-21,20.452231888893753
2013-06-22,20.609427481730265
2013-06-23,20.76662307456678
2013-06-24,20.923818667403292
2013-06-25,21.081014260239805
2013-06-26,21.23820985307632
2013-06-27,21.395405445912832
2013-06-28,21.552601038749344
2013-06-29,21.70979663158586
2013-06-30,21.866992224422372
2013-07-01,21.914
2013-07-02,21.890619047619047
2013-07-03,21.909028192732254
2013-07-04,21.92743733784546
2013-07-05,21.945846482958665
2013-07-06,21.96425562807187
2013-07-07,21.98266477318508
2013-07-08,22.001073918298285
2013-07-09,22.01948306341149
2013-07-10,22.037892208524696
2013-07-11,22.056301353637902
2013-07-12,22.07471049875111
2013-07-13,22.093119643864313
2013-07-14,22.11152878897752
2013-07-15,22.129937934090727
